objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Puerto Rico","108687","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472605","7.48998","8.31107","3.232","0","10088","thing","Puerto Rico","2","5","150","150","90","2011","2,3,4,5","4","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Pyramidice","378951","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137472616","5.59309","6.8796","2.4286","9515","449","thing","Pyramidice","1","4","60","60","30","2023","1,2,3,4","1,2,3","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Quacks","244521","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467970","7.66856","7.80588","1.9424","75","89944","thing","Quacks","2","4","45","45","45","2018","2,3,4","4","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Quadropolis","176396","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472622","6.94138","7.21442","2.2014","562","18676","thing","Quadropolis","2","4","60","60","30","2016","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quando","412927","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137472629","5.6018","6.64133","1.1429","9078","514","thing","Quando","2","6","15","15","15","2024","2,3,4,5,6","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quarto","681","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472632","6.56657","6.90208","1.8763","1143","14712","thing","Quarto","2","2","20","20","20","1991","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quirky Circuits","274093","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137465675","6.08145","7.11898","1.8333","2691","2549","thing","Quirky Circuits","2","4","30","30","15","2019","2,3,4","3,4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Quoridor","624","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472639","6.36107","6.64706","1.8237","1648","15276","thing","Quoridor","2","4","15","15","15","1997","2,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quoridor Pac-Man","411617","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137472648","5.61194","6.40117","1.6667","8617","1305","thing","Quoridor Pac-Man","2","5","15","15","15","2024","2,4,5","2","","No necessary in-game text","","","","","","standalone","","","","",""
"Raccoon Tycoon","254386","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137472661","6.67581","7.22228","2.1667","932","11095","thing","Raccoon Tycoon","2","5","90","90","60","2018","3,4,5","4","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Race for the Galaxy","28143","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472668","7.6192","7.73872","2.9917","90","72930","thing","Race for the Galaxy","2","4","60","60","30","2007","2,3,4","2","12+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Race for the Galaxy: The Gathering Storm","34499","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472672","7.58885","8.08969","2.9921","0","23114","thing","Race for the Galaxy: The Gathering Storm","1","5","60","60","60","2008","1,2,3,4,5","2","12+","Some necessary text - easily memorized or small crib sheet","","","","","","expansion","","","","",""
"Ratjack","414107","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137472683","5.80821","6.69672","1.6364","4585","1409","thing","Ratjack","2","4","30","30","15","2024","2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Rats of Wistar","387780","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472690","6.66032","7.49109","3.3902","964","5844","thing","Rats of Wistar","1","4","90","90","90","2023","1,2,3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Really Loud Librarians: Grab & Game","447029","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137472696","0","7.34167","0","0","59","thing","Really Loud Librarians: Grab & Game","2","12","15","15","15","2024","","","","","","","","","","standalone","","","","",""
"Rebel Princess: 2nd Edition","420017","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137468036","5.72715","7.60896","1.75","5667","765","thing","Rebel Princess: 2nd Edition","3","6","45","45","45","2024","3,4,5,6","4","","","","","","","","standalone","","","","",""
"Regroup! Chicken Army","350637","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464354","5.76508","7.26206","1.4444","5111","1292","thing","Regroup! Chicken Army","2","4","20","20","10","2023","2,3,4","3,4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Return to Dark Tower","256680","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472704","7.30751","8.20744","2.6547","226","10323","thing","Return to Dark Tower","1","4","120","120","100","2022","1,2,3,4","4","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Revive","332772","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137465001","7.61836","8.08043","3.4578","91","17044","thing","Revive","1","4","120","120","90","2022","1,2,3,4","3","14+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Revive: Call of the Abyss","385685","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472712","6.14523","8.32671","3.3333","0","4045","thing","Revive: Call of the Abyss","1","4","120","120","90","2023","1,2,3,4","3","12+","Some necessary text - easily memorized or small crib sheet","","","","","","expansion","","","","",""
"Richard the Lionheart","232979","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137469594","5.84988","7.01129","2.2692","4193","1697","thing","Richard the Lionheart","2","6","90","90","90","2017","3,4,5,6","5,6","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Right on Time","432804","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137472721","0","7.02632","1.5","0","73","thing","Right on Time","2","5","0","0","0","2025","2,3,4","2,3,4","","","","","","","","standalone","","","","",""
"Rising Sun","205896","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137465283","7.45416","7.75638","3.3","150","29037","thing","Rising Sun","3","5","120","120","90","2018","3,4,5","4,5","14+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Rivages","409581","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137471761","5.73529","7.15075","1.8571","5553","1006","thing","Rivages","1","5","30","30","20","2024","1,2,3,4,5","1","8+","No necessary in-game text","","","","","","standalone","","","","",""
"River Valley Glassworks","407297","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137467879","6.63387","7.30126","1.5062","1019","8758","thing","River Valley Glassworks","1","5","45","45","25","2024","1,2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Riverside","321108","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137472749","6.10689","7.08061","1.9048","2575","2865","thing","Riverside","1","6","25","25","15","2021","1,2,3,4,5,6","3,4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Roaring 20s","427278","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137471749","5.62099","6.46098","1.3333","8229","657","thing","Roaring 20s","3","5","30","30","20","2024","3,4","4","","No necessary in-game text","","","","","","standalone","","","","",""
"Robbanó cicák","430593","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472765","0","5.78421","0","0","104","thing","Exploding Kittens: Grab & Game","2","4","15","15","15","2025","","","","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"Robbanó cicák: Menny és pokol","395906","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472753","5.61841","6.74189","1.25","8337","1632","thing","Exploding Kittens: Good Vs Evil","2","5","15","15","15","2023","2,3,4,5","4","6+","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Robbanó cicák: Partipakk","256804","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719379","6.19452","7.06327","1.0667","2213","8402","thing","Exploding Kittens: Party Pack","2","10","15","15","15","2020","2,3,4,5,6,7,8,9,10","5,6","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","Gém Klub Kft.","Hungarian","2020","Hungarian edition"
"Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","334931","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719394","5.9594","7.25987","3.6875","0","3725","thing","Robinson Crusoe: Adventures on the Cursed Island – Collector's Edition (Gamefound Edition)","1","4","120","120","60","2024","1,2,3,4","1","12+","Unplayable in another language","","","","","","standalone","","","","",""
"Robinson Crusoe: Adventures on the Cursed Island – The Book of Adventures","299441","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719403","5.8014","7.61731","3.5","0","3176","thing","Robinson Crusoe: Adventures on the Cursed Island – The Book of Adventures","1","4","120","120","60","2024","","","","Unplayable in another language","","","","","","expansion","","","","",""
"Robots","296514","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719426","5.54666","6.05139","1","13387","759","thing","Robots","2","6","15","15","15","2020","2,3,4,5,6","3,4","5–8","","","","","","","standalone","","","","",""
"Roll for the Galaxy","132531","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719462","7.40931","7.56924","2.7811","166","40449","thing","Roll for the Galaxy","2","5","45","45","45","2014","2,3,4,5","3,4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Róma dicsősége","349793","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719479","5.79818","7.02933","2.6667","4707","1613","thing","Age of Rome","1","4","90","90","60","2023","1,2,4","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.; Teetotum Game Studios","Hungarian","2023","Hungarian edition"
"Romi Rami","383790","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137719484","5.92233","6.94849","1.3448","3620","1522","thing","Romi Rami","2","4","30","30","30","2023","2,3,4","2,3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Röppenő cicák","425122","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719492","5.50117","5.79111","1","24617","131","thing","Catchables","2","4","10","10","10","2025","2,3,4","3,4","8+","","","","","","","standalone","","Gém Klub Kft.","Hungarian","2025","Hungarian edition"
"Rory's Story Cubes","20545","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137720370","5.92495","6.2211","1.1111","3597","11825","thing","Rory's Story Cubes","1","12","20","20","20","2005","1,2,3,4,5,6","2,3,4","4+","No necessary in-game text","","","","","","standalone","","","","",""
"Runemasters","391766","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719524","5.5258","6.64537","1.6","17247","298","thing","Runemasters","1","4","60","60","45","2024","1,2,3,4","4","6","","","","","","","standalone","","","","",""
"Sajtra szállás","347703","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719535","6.82774","7.53096","2.2806","706","7112","thing","First Rat","1","5","75","75","30","2024","1,2,3,4,5","3,4","10+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Samurai","3","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719545","7.22482","7.48228","2.4411","277","17370","thing","Samurai","2","4","60","60","30","1998","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Santiago","8125","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137719571","6.689","7.18249","2.4805","913","5253","thing","Santiago","2","5","75","75","75","2003","4,5","5","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Sarkvidék","420214","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719582","5.62516","6.40011","1.9167","8068","514","thing","Arctic","2","4","40","40","20","2024","2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Schattenwald","432802","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137719593","0","7.48","0","0","53","thing","Schattenwald","2","4","15","15","15","2025","","","","","","","","","","standalone","","","","",""
"Schnapp die Möpse","296736","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137719605","5.51255","6.32133","1.5","21155","109","thing","Schnapp die Möpse","2","5","15","15","5","2018","","","","","","","","","","standalone","","","","",""
