objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Pentago","19841","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535694","6.01606","6.38784","1.8324","3007","7375","thing","Pentago","2","2","5","5","5","2005","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Photosynthesis","218603","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535698","6.77311","6.93818","2.2611","782","42247","thing","Photosynthesis","2","4","60","60","30","2017","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Pia, ganja vagy idióta","193295","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132161124","5.3337","4.3118","1","29499","1686","thing","Drunk Stoned or Stupid: A Party Game","4","99","30","30","15","2023","4,5,6,7,8,9,10,11","6","16+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Reflexshop","Hungarian","2023","Hungarian edition"
"Pialógus","430887","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132161140","0","0","1","0","5","thing","Legless","3","99","60","60","30","0","","","","","","","","","","standalone","","Reflexshop","Hungarian","0","Hungarian edition"
"Pingvin légitársaság","369388","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132161171","5.73386","6.90944","1.3333","5574","1109","thing","Penguin Airlines","2","8","30","30","15","2024","2,4,6,8","4,6,8","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Planet: Egy éledő világ a tenyeredben","252929","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535707","6.29955","6.63455","1.5983","1823","11086","thing","Planet","2","4","45","45","30","2018","2,3,4","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Port Royal","156009","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535720","6.89594","7.10743","1.6281","617","27960","thing","Port Royal","2","5","50","50","20","2014","2,3,4,5","3,4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Port Royal: Big Box","331265","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908686","6.73714","7.5391","1.7416","0","10192","thing","Port Royal: Big Box","1","5","50","50","20","2022","1,2,3,4,5","3,4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Pöttyök","372559","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132161230","6.68167","7.13315","1.2815","926","12138","thing","Spots","1","4","30","30","25","2024","2,3,4","2,3","6+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Praga Caput Regni","308765","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908692","7.38242","7.85269","3.73","185","15997","thing","Praga Caput Regni","1","4","150","150","45","2020","1,2,3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Project L","260180","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908695","7.10783","7.45701","1.5534","378","21897","thing","Project L","1","4","40","40","20","2020","1,2,3,4","2,3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quadropolis","176396","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908698","6.94241","7.21439","2.2014","561","18675","thing","Quadropolis","2","4","60","60","30","2016","2,3,4","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quarto","681","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535725","6.5672","6.9018","1.8763","1143","14700","thing","Quarto","2","2","20","20","20","1991","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Queendomino","232043","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535729","6.84429","7.14039","2.0704","690","23224","thing","Queendomino","2","4","25","25","25","2017","2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quetzal","300700","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908704","5.9395","6.78742","2.1591","3492","2209","thing","Quetzal","2","5","75","75","30","2020","2,3,4,5","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Quinque","255027","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908709","5.482","5.18209","2","27781","79","thing","Quinque","2","2","20","20","10","2018","2","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Quoridor","624","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535731","6.36176","6.64713","1.8237","1645","15254","thing","Quoridor","2","4","15","15","15","1997","2,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Qwirkle","25669","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535734","6.61332","6.77566","1.5829","1050","43122","thing","Qwirkle","2","4","45","45","45","2006","2,3,4","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Radlands","329082","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204555","7.36015","7.75941","2.2573","201","26706","thing","Radlands","2","2","40","40","20","2021","2","2","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Railroad Ink: Deep Blue Edition","245654","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909042","6.89858","7.15267","1.4545","613","23007","thing","Railroad Ink: Deep Blue Edition","1","6","30","30","20","2018","1,2,3,4,5,6","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Rainbow","341510","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132161305","5.55376","5.93659","1.0909","12513","744","thing","Rainbow","2","2","15","15","10","2022","2","2","6+","No necessary in-game text","","","","","","standalone","","Piatnik","Czech; German; Hungarian; Polish; Slovak","2022","CZE/GER/HUN/POL/SLO edition"
"Raise Your Goblets","202732","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908713","5.73001","6.09588","1.375","5631","2890","thing","Raise Your Goblets","2","12","45","45","20","2016","4,5,6,8,10,12","6","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"The Red Cathedral","227224","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909075","7.33191","7.66862","2.8155","216","27394","thing","The Red Cathedral","1","4","80","80","80","2020","1,2,3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Reef","244228","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908718","6.70644","7.00239","1.8182","888","15140","thing","Reef","2","4","45","45","30","2018","2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Renature","300001","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908723","6.39197","7.09217","2.2267","1569","5241","thing","Renature","2","4","60","60","45","2020","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Reworld","225163","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441308","5.79093","6.63607","2.6415","4806","2058","thing","Reworld","2","4","90","90","50","2017","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Rhino Hero Állati csete-paté","218333","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535739","6.7074","7.21563","1.1","881","11258","thing","Rhino Hero: Super Battle","2","4","20","20","10","2017","2,3,4","3,4","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Rizikó","181","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535797","5.46574","5.60364","2.063","28672","65231","thing","Risk","2","6","120","120","120","1959","3,4,5,6","4","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Robbanó cicák","172225","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535806","5.88062","6.0659","1.08","3922","88303","thing","Exploding Kittens","2","5","15","15","15","2015","3,4,5","4,5","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Robbanó cicák: Partipakk","256804","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441349","6.19228","7.06293","1.0667","2222","8387","thing","Exploding Kittens: Party Pack","2","10","15","15","15","2017","2,3,4,5,6,7,8,9,10","5,6","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Robinson Crusoe: Kalandok Az Elátkozott Szigeten","121921","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535810","7.5535","7.72913","3.8255","112","74546","thing","Robinson Crusoe: Adventures on the Cursed Island","1","4","120","120","60","2012","1,2,3,4","1,2","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Rókanyomon","172931","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535815","6.59652","7.13864","1.1014","1083","11450","thing","Outfoxed!","2","4","20","20","20","2014","2,3,4","3,4","4–10","No necessary in-game text","","","","","","standalone","","","","",""
"Rókavadászat","228141","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441378","5.50445","5.88929","1","23705","99","thing","Fuchs du hast das Huhn gestohlen","2","4","25","25","15","2017","","","","","","","","","","standalone","","","","",""
"Roll Camera!: The Filmmaking Board Game","298102","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105100416","6.4575","7.39794","2.2133","1398","5472","thing","Roll Camera!: The Filmmaking Board Game","1","6","90","90","45","2021","1,2,3,4","3","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Roll Through the Ages: The Iron Age","150926","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","95908057","5.90395","6.57858","2.2414","3755","2774","thing","Roll Through the Ages: The Iron Age","1","4","60","60","40","2014","1,2,3,4","2,3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Roll Through the Ages: The Iron Age with Mediterranean Expansion","167828","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204532","5.65198","6.94856","2.3","0","732","thing","Roll Through the Ages: The Iron Age with Mediterranean Expansion","1","4","30","30","30","2014","1,2,3,4","3","10+","","","","","","","standalone","","","","",""
"Róma dicsősége","349793","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132309453","5.7981","7.02933","2.6667","4713","1612","thing","Age of Rome","1","4","90","90","60","2023","1,2,4","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.; Teetotum Game Studios","Hungarian","2023","Hungarian edition"
"Root","237182","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908428","7.88053","8.06863","3.835","33","95739","thing","Root","2","4","90","90","60","2018","3,4","4","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Rory's Story Cubes: Harry Potter","316585","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908867","5.51138","5.97015","1","21551","473","thing","Rory's Story Cubes: Harry Potter","1","99","10","10","10","2021","3,4,5,6","4,5","","No necessary in-game text","","","","","","standalone","","","","",""
"Roundforest","310076","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","73946119","5.51464","6.30108","2.125","20507","222","thing","Roundforest","2","4","60","60","45","2020","2,3,4","4","8–14","No necessary in-game text","","","","","","standalone","","","","",""
"Rumini A Küldetés","184723","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441382","0","5.33143","1.5","0","88","thing","Rumini A Küldetés","2","4","50","50","30","2011","2,3,4","2,3,4","6–12","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Rumini: Kincsesláda","254190","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70535402","0","7","2","0","23","thing","Rumini: Kincsesláda","2","5","20","20","10","2018","2,3,4,5","3,4","","","","","","","","standalone","","","","",""
"Rune Stones","285265","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441389","6.30938","7.24329","2.3393","1800","3644","thing","Rune Stones","2","4","60","60","60","2019","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Rush M.D.","284217","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204224","6.23915","7.42678","2.3667","2032","4276","thing","Rush M.D.","1","4","45","45","30","2020","2,3,4","3","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Saboteur 2 (expansion-only editions)","91072","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132149473","6.45985","6.93822","1.5411","0","17788","thing","Saboteur 2 (expansion-only editions)","2","12","45","45","45","2011","4,5,6,7,8,9,10","5,6,7,8","8+","No necessary in-game text","","","","","","expansion","","","","",""
